,movie_id,name,first_score,last_score,genre
968,1389099,Under the Tuscan Sun,0.0258,0.6908,Comedy
4668,3303352,Crimewave,0.34,0.25,Comedy
990,19165852,The Lady Is a Square,0.7269,0.6486,Comedy
512,8446486,Fong Sai-Yuk,0.9042,0.4588,Comedy
1510,2827852,Amateur,0.25,-0.3716,Comedy
984,25737142,Killers,0.34,-0.0258,Comedy
358,5880191,Auto,0.4767,0.5106,Comedy
1610,12481557,Endhiran,0.6908,0.3182,Comedy
150,17776753,Spirit of the Forest,-0.6124,-0.6124,Comedy
557,4292181,Six Ways To Sunday,0.3182,0.4939,Comedy
1208,917363,Love and Death,-0.9325,0.2023,Comedy
124,17570326,The Killbillies,-0.6258,-0.6258,Comedy
5477,19398925,Mama's Little Pirate,0.4215,-0.1779,Comedy
3552,19788034,"Come Back, Miss Pipps",0.6597,0.7783,Comedy
1168,326982,Calendar Girls,0.802,0.1779,Comedy
1537,4852676,One Day in Europe,-0.4215,0.5809,Comedy
3339,10731077,Teresa Venerdì,-0.34,0.296,Comedy
4359,17418486,Noise,-0.5799,-0.1779,Comedy
3259,2259783,Confessions from a Holiday Camp,0.6705,-0.6595,Comedy
1298,18206216,Nothin' 2 Lose,0.765,0.7845,Comedy
3310,619728,Tangled,-0.2732,0.6124,Comedy
2383,12219972,Aap Aye Bahaar Ayee,0.4767,0.5574,Comedy
3477,22538902,Lunatics: A Love Story,-0.6908,-0.4588,Comedy
752,14054342,Bye Bye Braverman,0.6705,-0.3919,Comedy
1263,1843114,Where the Buffalo Roam,0.0772,0.1326,Comedy
3858,24811418,Dead Man Running,-0.0516,-0.7883,Comedy
255,26244289,Snow White and the Three Stooges,0.9224,0.8126,Comedy
3083,9219835,College,0.5859,0.2023,Comedy
658,1430395,Genevieve,0.6369,-0.0258,Comedy
272,289253,Grease 2,0.3182,0.6124,Comedy
1116,558336,Garden State,-0.6124,0.4215,Comedy
3935,3405396,Uuno Turhapuro armeijan leivissä,-0.4019,-0.7783,Comedy
4955,19389917,Bedtime Worries,0.2263,0.5106,Comedy
1544,2003300,It's a Wonderful World,0.5719,-0.3182,Comedy
3642,11714278,Safety Patrol,0.4215,-0.4215,Comedy
1823,61508,Mr. Deeds Goes to Town,0.4588,0.8074,Comedy
1083,23510042,Time After Time,0.4404,0.3182,Comedy
750,12446777,The Cottage,-0.5423,-0.0258,Comedy
4104,1331395,The Adventures of Pluto Nash,-0.8817,0.7906,Comedy
55,4370892,House,-0.7717,0.128,Comedy
51,35316287,Here Comes the Boom,-0.6597,0.296,Comedy
66,3067907,Mapado,0.5267,-0.5994,Comedy
636,15239088,Private Buckaroo,0.4019,0.0459,Comedy
4899,9447602,Waiting for the Messiah,0.296,0.7351,Comedy
1394,13759105,A Reckless Romeo,0.765,-0.4019,Comedy
1326,32644906,Love in a Goldfish Bowl,0.4767,0.4939,Comedy
5055,2599640,Rockin' in the Rockies,-0.4215,-0.3182,Comedy
909,24010250,Machine Gun Mama,-0.4497,-0.6705,Comedy
4928,21622740,Adrift In Tokyo,-0.3612,0.8934,Comedy
5384,8623704,Loco Boy Makes Good,0.0772,0.3182,Comedy
5191,2461592,Casino Royale,0.6369,-0.3182,Comedy
4397,2119835,"Cherry, Harry & Raquel!",-0.7184,-0.8316,Comedy
5375,13472401,The Last of the High Kings,-0.6486,0.6249,Comedy
5029,18892608,P.U.N.K.S.,0.7351,0.2732,Comedy
674,23982248,Evil - In the Time of Heroes,0.8658,0.8658,Comedy
352,496839,Chance,0.6486,0.5719,Comedy
939,11076424,First Sunday,0.4215,0.296,Comedy
2085,1580851,Beta,-0.4767,-0.7432,Comedy
4916,22352204,Crossworlds,0.1531,0.1027,Comedy
3903,7594242,Thumbsucker,-0.25,-0.154,Comedy
2211,3621799,Platinum Blonde,0.0516,0.5267,Comedy
3985,7048628,"Long Life, Happiness & Prosperity",0.2263,0.34,Comedy
2574,26287838,Hating Kapatid,0.8022,0.6369,Comedy
732,3286162,"Zorro, The Gay Blade",0.3506,-0.4767,Comedy
231,13761516,Nasrani,0.8126,0.8126,Comedy
2440,30626576,Taqdeerwala,-0.7845,0.5983,Comedy
5049,25952444,Ma and Pa Kettle Back on the Farm,0.7579,0.6989,Comedy
1768,8710347,Spring Break,0.6249,-0.6486,Comedy
1878,19662785,Party Fever,-0.0772,0.7227,Comedy
1429,1588102,An Ideal Husband,0.8271,0.7096,Comedy
5242,10624500,Party,-0.7003,0.6059,Comedy
3841,2216322,Ready to Rumble,0.7184,0.9403,Comedy
1236,10370634,The Hoax,0.4389,-0.34,Comedy
407,1765701,Girl Happy,0.5106,-0.25,Comedy
3154,32026934,Seeking a Friend for the End of the World,-0.8519,0.4588,Comedy
429,16167585,Sundhara Travels,-0.7783,0.6705,Comedy
4686,7022631,Promises! Promises!,0.4678,0.5719,Comedy
2407,32483767,Third Star,0.5859,0.25,Comedy
2958,35534554,Donkey Xote,0.9063,0.8689,Comedy
3207,18717177,Shrek,-0.9062,0.5719,Comedy
2357,807842,Beverly Hills Cop II,0.2732,0.6486,Comedy
3107,9100609,Bite Me - Chameleon,-0.5423,0.2846,Comedy
4133,5174460,High Freakquency,0.8746,0.4019,Comedy
2659,33593483,Doughboys,0.5574,0.6369,Comedy
5232,4147240,"Goodbye, New York",-0.8225,-0.5267,Comedy
1613,3654363,Unfaithfully Yours,0.1779,0.8442,Comedy
4916,22352204,Crossworlds,0.1531,0.1027,Comedy
3608,24403195,"Road, Movie",-0.1027,0.9022,Comedy
2854,24462238,Lights of Old Broadway,-0.2732,-0.0772,Comedy
431,1525408,The Legend of Bagger Vance,0.9217,0.4019,Comedy
4523,1735236,Deuce Bigalow: Male Gigolo,-0.4404,-0.4767,Comedy
975,23092448,Little Fockers,0.7506,0.3612,Comedy
537,213270,Back to the Future Part II,0.4404,-0.3182,Comedy
1217,7258552,Venus Beauty Institute,0.296,0.4215,Comedy
2592,27193568,Shrek Forever After,0.0772,0.9169,Comedy
5156,1791382,Attack the Gas Station,-0.8805,0.3612,Comedy
1941,7017821,The Practical Pig,0.162,-0.8027,Comedy
4633,1775698,"Jamón, jamón",0.5994,-0.7506,Comedy
3366,15544513,The Umbrella Coup,-0.7391,-0.6908,Comedy
2260,6129545,The Scream Team,-0.5574,-0.6597,Comedy
742,26538458,Jucy,0.8689,0.0258,Comedy
1431,6474370,Eat a Bowl of Tea,-0.2263,0.1406,Comedy
3999,20926377,Hancock,0.5994,0.5106,Comedy
2766,1624537,The Elusive Avengers,0.2263,0.3612,Comedy
417,22528630,First Family,0.4215,0.3612,Comedy
1462,3894895,Gorilla My Dreams,0.936,0.2023,Comedy
608,18065848,Whip It!,0.3612,-0.3182,Comedy
1232,2490812,Tremors 2: Aftershocks,0.0516,0.3612,Comedy
923,2993903,Support Your Local Sheriff!,-0.6249,0.5563,Comedy
1984,17597225,Father,-0.4767,0.4019,Comedy
4536,26670965,Rude Awakening,-0.6486,0.7005,Comedy
1032,11796155,Zombie Night,-0.8481,0.3818,Comedy
255,26244289,Snow White and the Three Stooges,0.9224,0.8126,Comedy
1399,35984240,Oh My God,0.4939,0.4767,Comedy
4631,520990,Trading Places,0.5859,0.3612,Comedy
143,12621957,The Sorcerer's Apprentice,-0.836,0.3612,Comedy
4208,25145488,Snow 2: Brain Freeze,0.4939,-0.7579,Comedy
37,28822507,For the Love of Ada,0.891,0.891,Comedy
4018,30960410,That's What I Am,-0.891,0.5423,Comedy
5370,625714,The Big Kahuna,0.5994,-0.296,Comedy
2872,25972862,The Projectionist,-0.2732,-0.5574,Comedy
5284,19897219,I Soferina,0.5574,0.2732,Comedy
5334,19398992,Shrimps for a Day,-0.5574,-0.5719,Comedy
1047,14854661,Aashiq,0.8807,0.0258,Comedy
4763,15304886,The Secret of the Selenites,0.6249,0.34,Comedy
805,10328139,The Brothers Bloom,0.872,0.8126,Comedy
3999,20926377,Hancock,0.5994,0.5106,Comedy
3269,12696181,Pest from the West,0.8402,0.8402,Comedy
3587,24497330,YMCA Baseball Team,0.7096,0.3182,Comedy
2846,18459833,Linda Lovelace for President,0.5994,-0.4588,Comedy
4981,22120174,Best Friends,0.0772,0.8625,Comedy
932,370064,Love Actually,0.9274,0.4767,Comedy
397,11585359,Piñata,-0.4767,0.249,Comedy
1991,15117612,Chocolate,0.2732,0.3612,Comedy
870,9381820,Samurai,-0.0258,0.5106,Comedy
411,16902655,Bereft,-0.7003,0.6808,Comedy
4578,22270542,Banty Raids,-0.34,0.1531,Comedy
3482,24470766,12 Storeys,-0.4588,-0.7184,Comedy
3698,22791862,Ramona and Beezus,0.926,0.4019,Comedy
5414,10469675,Caprice,-0.4019,0.6369,Comedy
3253,16931947,Martian Child,0.296,0.8176,Comedy
5156,1791382,Attack the Gas Station,-0.8805,0.3612,Comedy
1388,21188019,También de Dolor se Canta,-0.3612,0.6705,Comedy
781,18912832,Over 21,-0.2263,0.3919,Comedy
5114,340276,The Waterboy,-0.743,-0.0516,Comedy
2785,2638660,Monkeybone,-0.4404,-0.4939,Comedy
1158,13776894,Take It or Leave It,0.3612,-0.765,Comedy
3127,30050508,Cloud 9,0.6124,0.6124,Comedy
3819,6169073,Wild Poses,-0.6124,-0.5994,Comedy
1385,10376295,Hababam sinifi,-0.6486,-0.2654,Comedy
1657,21513166,Donga Kollu,0.3818,0.128,Comedy
3973,711102,Lucas,0.1157,0.8481,Comedy
308,2571348,Last Holiday,0.5574,0.5267,Comedy
3742,1617266,Find Me Guilty,-0.3919,0.296,Comedy
4148,17214601,Anniversary Present,0.4118,0.8126,Comedy
3179,1124048,Taxi 2,0.1027,0.4939,Comedy
3769,2839572,Haiku Tunnel,-0.34,-0.5106,Comedy
4174,20619519,After Sex,0.7845,-0.4019,Comedy
4810,3870653,The Last Man on Earth,-0.6705,0.5267,Comedy
2139,8830696,Hatley High,-0.5994,0.9477,Comedy
848,4681500,Speechless,0.8176,0.4215,Comedy
4963,6900343,Getting Away with Murder,-0.9062,0.128,Comedy
5150,23432280,Park Benches,-0.3612,-0.3612,Comedy
2985,3701117,Foolproof,-0.128,-0.7096,Comedy
229,19457311,Ouaga-Saga,-0.1531,0.8481,Comedy
2984,10541514,High Heels and Low Lifes,0.34,0.5719,Comedy
5167,212671,So I Married an Axe Murderer,-0.6249,0.5719,Comedy
1260,33835161,Prep & Landing: Naughty vs. Nice,0.7717,0.5859,Comedy
5197,168597,Big,0.6597,0.5267,Comedy
3692,5034380,Georgia Rule,-0.3612,0.6369,Comedy
2906,18968628,The Cartier Affair,-0.7184,0.6369,Comedy
1176,1075838,The Life Aquatic with Steve Zissou,0.8126,0.8834,Comedy
144,24845777,Start Cheering,-0.4767,-0.4404,Comedy
686,12875999,You're Only Young Once,0.8625,0.5859,Comedy
4947,11453602,His Musical Career,0.5267,0.5267,Comedy
686,12875999,You're Only Young Once,0.8625,0.5859,Comedy
2,18188932,Up and Down,-0.872,-0.6369,Comedy
4114,16648125,Carlton-Browne of the F.O.,0.25,0.25,Comedy
3184,11744082,The Savages,0.4939,-0.1779,Comedy
451,5911735,Tovarich,0.7351,0.34,Comedy
5083,10622166,The Duel,-0.6908,-0.7269,Comedy
5068,4550020,Business Is Business,0.3182,0.8555,Comedy
2612,31104252,The County Chairman,0.1779,0.1779,Comedy
1619,1428132,Cool Runnings,-0.9313,0.5106,Comedy
4092,18777132,Maan Gaye Mughal-e-Azam,0.5859,0.7351,Comedy
361,1789118,Pay Day,0.25,-0.1027,Comedy
1048,10872127,Aap Ki Khatir,-0.4019,0.2263,Comedy
3405,1107390,Tanner '88,-0.3612,0.5106,Comedy
271,6030897,Une hirondelle a fait le printemps,-0.4767,-0.4404,Comedy
835,2918524,Secret Admirer,0.6369,0.8176,Comedy
4993,5656505,The Cameraman,-0.1531,0.4939,Comedy
2333,8776310,Crazy Love,0.2023,-0.7506,Comedy
1143,11492971,Going Home,0.1531,-0.128,Comedy
4661,1635059,The Purple Rose of Cairo,-0.5106,-0.7828,Comedy
5309,21913863,One Flew Over the Cuckoo's Nest,-0.9022,0.6908,Comedy
3675,1304986,Young Sherlock Holmes,0.7184,0.3818,Comedy
442,2717905,The Benchwarmers,-0.4767,0.25,Comedy
4694,3256132,"Goodbye, Columbus",0.5095,-0.5531,Comedy
1914,33502433,The Silver Linings Playbook,-0.3182,0.25,Comedy
2684,14706271,The Affairs of Anatol,0.4939,0.8126,Comedy
4738,103029,Breaking Away,0.1531,0.6124,Comedy
3261,844320,The Libertine,0.3612,-0.6124,Comedy
1222,33410925,Starstruck,-0.5267,-0.5267,Comedy
4905,1400602,The Twins Effect,-0.8074,0.4939,Comedy
2492,4253777,Perdita Durango,-0.128,-0.2732,Comedy
751,4989559,The Dukes of Hazzard: Reunion!,0.4939,0.4215,Comedy
428,10141649,Yeh Teraa Ghar Yeh Meraa Ghar,-0.5994,0.4939,Comedy
4783,29589854,Gallants,-0.4019,0.34,Comedy
42,19389514,A Lad an' a Lamp,0.7506,0.1531,Comedy
2732,1511944,Love Me If You Dare,-0.6249,0.4767,Comedy
2113,25932667,Ma and Pa Kettle,0.1027,0.7184,Comedy
2812,11342469,Down and Outing,-0.743,-0.2263,Comedy
1039,2547388,Trees Lounge,-0.3818,0.4019,Comedy
810,1556567,Prince of Bel Air,0.9274,0.9274,Comedy
2821,3936140,Smokin' Aces,-0.296,-0.7096,Comedy
4635,18918743,Make Mine Mink,-0.2732,0.4588,Comedy
1456,14640620,Shivering Sherlocks,-0.7003,0.5106,Comedy
4161,970386,The SpongeBob SquarePants Movie,0.5859,-0.0516,Comedy
4334,9386023,Double Bunk,-0.5574,-0.4767,Comedy
2652,1296943,Life With Feathers,-0.8225,-0.5267,Comedy
2648,3793519,Saving Grace,-0.7096,-0.0516,Comedy
5070,348994,Beethoven,-0.7579,0.6908,Comedy
3240,9146440,The Bowling Alley Cat,-0.1531,0.4939,Comedy
458,9619859,The Prize Pest,0.8519,-0.5859,Comedy
2219,14746962,Husbands Beware,-0.8316,-0.7678,Comedy
5248,12979849,Privilege,-0.4767,-0.4767,Comedy
1392,30365673,China Town,-0.0516,-0.0516,Comedy
1021,7165700,Brice de nice,0.5719,0.926,Comedy
3129,34992096,Lover Come Back,-0.5719,0.6808,Comedy
1070,9305503,Lurking in Suburbia,0.3612,-0.6486,Comedy
98,66870,Annie Hall,0.3818,0.6124,Comedy
2885,2565348,The Adventure of Sherlock Holmes' Smarter Brother,0.5574,-0.296,Comedy
427,9067740,Porky's Spring Planting,0.4019,0.3818,Comedy
2757,1729455,Ninne Pelladutha,0.8316,0.1779,Comedy
1602,2555248,Dirty Deeds,-0.6808,-0.2023,Comedy
232,24205497,Donald Duck and the Gorilla,-0.8126,-0.3818,Comedy
4329,1231877,Patch Adams,-0.4404,0.4019,Comedy
3281,12201894,Squeeze Play!,0.296,-0.8674,Comedy
2912,24160921,Body Slam,0.8519,0.875,Comedy
2880,6892078,The Garbage Picking Field Goal Kicking Philadelphia Phenomenon,-0.5789,0.6597,Comedy
4391,4200803,I Wanna Hold Your Hand,0.9081,-0.2617,Comedy
5021,35627063,The Smurfs 2,-0.5106,-0.1027,Comedy
1671,13229264,He's Just Not That Into You,0.5423,0.0258,Comedy
1625,12874379,Thommanum Makkalum,-0.5267,-0.4588,Comedy
2899,3546400,Busted,-0.1531,0.3818,Comedy
3029,1565181,The Money Pit,0.0516,0.7906,Comedy
2936,76353,The Shop Around the Corner,0.5719,0.6124,Comedy
2518,9530831,The Minx,0.3612,0.2263,Comedy
5258,25960460,Daddy and Them,-0.911,-0.0516,Comedy
106,10660190,Ek Chalis Ki Last Local,-0.1531,0.4767,Comedy
814,731868,National Lampoon's Last Resort,-0.5574,-0.128,Comedy
2545,30045070,Catch Me If You Can,-0.7351,-0.7351,Comedy
2766,1624537,The Elusive Avengers,0.2263,0.3612,Comedy
2859,22619573,The Slugger's Wife,0.4404,-0.4215,Comedy
1897,15400276,Hamlet 2,-0.1531,0.6486,Comedy
561,3546099,Life 101,0.9153,0.9153,Comedy
202,7489932,Betty Boop and Grampy,0.4019,0.0516,Comedy
610,1246956,Love Happy,0.836,0.2023,Comedy
1479,8984132,Perfect Game,0.4763,0.34,Comedy
2476,4685891,History Is Made at Night,0.296,-0.0258,Comedy
4397,2119835,"Cherry, Harry & Raquel!",-0.7184,-0.8316,Comedy
74,5120572,Savages,-0.5267,-0.296,Comedy
2457,18952889,"It's a Mad, Mad, Mad, Mad World",0.2023,0.2263,Comedy
339,8600276,A Lizard in a Woman's Skin,0.3612,-0.3818,World cinema
2485,14070912,A Thousand Clouds of Peace,-0.5267,0.0772,World cinema
677,10736919,Death Note,-0.8074,0.5267,World cinema
2320,3324690,Typhoon,-0.9169,-0.836,World cinema
365,1094787,Cat City,-0.8834,0.0971,World cinema
761,19219383,The Brainiac,-0.6369,-0.4588,World cinema
967,11255321,Jeene Ki Raah,-0.0258,0.128,World cinema
1564,9900396,Executioners,-0.3182,-0.0772,World cinema
2599,24996543,Strayed,0.4404,-0.4215,World cinema
2274,25008517,Le Concert,-0.4767,0.7184,World cinema
767,11143131,Thoongadhey Thambi Thoongadhey,0.128,0.4019,World cinema
2275,11236228,36 Ghante,-0.4588,-0.6705,World cinema
2095,6139849,El juego de Arcibel,-0.5423,-0.296,World cinema
1567,11544253,Section spéciale,-0.6705,-0.5423,World cinema
212,6455210,The Inspector Wears Skirts,-0.6808,-0.6808,World cinema
1583,4656471,The Mad Adventures of Rabbi Jacob,0.6361,0.9853,World cinema
1086,2853320,Kannathil Muthamittal,-0.5106,0.8834,World cinema
1577,14000171,House of Fury,-0.5994,0.8225,World cinema
177,31508497,Pater,0.7351,-0.1184,World cinema
2147,12352451,Samson,-0.5106,0.8519,World cinema
127,15078267,Vaishali,-0.6908,-0.5849,World cinema
32,9214302,Martín,-0.8402,0.2516,World cinema
1914,20699587,Pope Joan,-0.5994,0.1655,World cinema
2599,24996543,Strayed,0.4404,-0.4215,World cinema
725,6369028,All About Ah Long,0.25,-0.4767,World cinema
858,6106857,Something Something ... Unnakum Ennakum,-0.5423,0.4019,World cinema
1625,20864101,SupahPapalicious,0.8225,0.9738,World cinema
515,9704560,Ek Chotisi Love Story,0.6369,0.7713,World cinema
911,15695777,Sugar Cane Alley,0.5719,0.128,World cinema
862,1933551,Gettin' Square,-0.6249,-0.2732,World cinema
1772,17614109,Artemisia,0.5719,0.431,World cinema
2247,10640368,Tum Haseen Main Jawaan,0.4939,-0.6369,World cinema
860,22554167,Murderous Maids,-0.4588,-0.9227,World cinema
1109,2255603,The Pirate Movie,0.5574,0.9091,World cinema
1533,1010466,Dark Blue World,-0.8442,-0.5106,World cinema
350,3433026,Tales from Earthsea,-0.5994,-0.3291,World cinema
572,3504856,Gentlemen of Fortune,-0.6249,-0.34,World cinema
1696,28960054,Sortie 67,-0.0772,0.7279,World cinema
923,20030612,District B13 Ultimatum,0.3182,0.5267,World cinema
88,228496,Lies,0.2732,-0.4215,World cinema
2490,13632911,Dastak,-0.3612,-0.3612,World cinema
2214,7534904,Woh Lamhe,-0.4404,-0.2144,World cinema
429,659894,Tricks,0.5423,0.6494,World cinema
791,25936686,14 Blades,-0.4767,0.2732,World cinema
306,24473861,Aarti,0.872,0.3612,World cinema
1825,26367955,Ophelia,-0.5574,0.4215,World cinema
2404,11387615,The Scent of Green Papaya,0.5574,0.3182,World cinema
504,13737949,The Counterfeiters,-0.5994,0.2263,World cinema
2586,5978945,Beast Cops,0.4767,0.2263,World cinema
119,13635649,Jaanam Samjha Karo,-0.4939,0.3182,World cinema
2297,29589854,Gallants,-0.4019,0.34,World cinema
833,28427194,Cairo Exit,-0.296,0.465,World cinema
2477,13919407,One More Chance,0.6369,-0.9022,World cinema
612,24331848,The Last Hunter,-0.5859,-0.5859,World cinema
674,29034986,The Devil's Double,-0.7506,-0.5719,World cinema
620,3946762,Apaharan,0.7184,-0.34,World cinema
1430,27661332,Applause,-0.5859,0.5927,World cinema
1591,1590523,La Symphonie pastorale,-0.25,-0.296,World cinema
20,2906378,Le Magnifique,0.4497,0.4767,World cinema
1458,2621094,King of Comedy,-0.2263,0.3612,World cinema
1928,26391644,Une Partie de Plaisir,0.5574,-0.9721,World cinema
119,13635649,Jaanam Samjha Karo,-0.4939,0.3182,World cinema
1974,30470501,Into The White Night,-0.9598,0.0772,World cinema
1068,5533519,The Crocodile Hunter: Collision Course,0.4215,0.2732,World cinema
531,1848829,Koma,-0.5267,-0.1531,World cinema
146,35114850,Flowers from Another World,0.3818,0.5106,World cinema
1931,2323824,God of Gamblers,0.8768,0.3818,World cinema
2427,11376450,Tarana,-0.4019,0.0258,World cinema
822,8398736,Shikhar,0.8126,-0.481,World cinema
806,2679331,The Hole,-0.2023,-0.3182,World cinema
1376,11958183,The Floating Landscape,-0.4767,0.7783,World cinema
2261,16417244,P,0.1779,-0.9022,World cinema
1018,2947484,Mezzo Forte,-0.7096,-0.3182,World cinema
2470,3987041,Planet of the Vampires,-0.2732,-0.4767,World cinema
1992,10775776,7 Grandmasters,-0.4939,-0.5859,World cinema
2264,20904123,Kalabaaz,0.6369,0.5859,World cinema
1601,17470965,Hook Ya Crook,-0.6597,-0.8519,World cinema
654,6544856,Signs & Wonders,0.5423,-0.7783,World cinema
1732,5490080,Starstruck,0.7579,0.9349,World cinema
541,24828951,Dicen Que Soy Mujeriego,-0.2481,-0.1779,World cinema
2023,1814192,Chopin: Desire for Love,0.6344,0.0516,World cinema
1770,1792743,Kaante,0.4215,-0.8481,World cinema
35,24898518,Chanakya,-0.4215,-0.6597,World cinema
2020,4558559,Miracles,-0.3182,0.5719,World cinema
308,10846406,Alluri Seetharama Raju,0.5423,0.5423,World cinema
1872,33051426,Sauna,-0.5994,0.2023,World cinema
1465,6170246,Khiladiyon Ka Khiladi,-0.5423,-0.6597,World cinema
887,23081594,One Way,0.8176,0.4497,World cinema
1750,10933452,Unbeaten 28,0.25,-0.5983,World cinema
1177,11437460,Main Yuvraj,0.1027,0.4215,World cinema
533,13073735,Forest of Death,-0.8402,-0.8481,World cinema
1837,15708834,Under the Sand,0.5574,0.1531,World cinema
2096,6107147,Heading South,-0.5859,0.9022,World cinema
821,513149,Cannibal Holocaust,0.1027,-0.7003,World cinema
324,7533919,Police,-0.7579,-0.7579,World cinema
1893,13377058,2 Become 1,0.4019,0.3716,World cinema
1703,18458655,A Man Called Hero,0.7964,0.5267,World cinema
1167,3909547,Infection,-0.5423,0.4939,World cinema
486,1839694,The Legend of Suriyothai,-0.5994,-0.4019,World cinema
583,7218888,Adam's Apples,-0.5106,-0.5267,World cinema
2353,10702360,Boy Friend,0.3612,-0.088,World cinema
1679,9051776,Bliss,-0.5859,0.34,World cinema
2235,844325,The Bitter Tears of Petra Von Kant,0.3182,0.4497,World cinema
2207,405152,Confidentially Yours,-0.6597,-0.029,World cinema
1512,33799734,Kath Putli,-0.0516,0.5106,World cinema
2566,734207,Oldboy,-0.5106,0.4019,World cinema
682,5369620,Dharkan,-0.5423,0.0258,World cinema
1104,31743501,The Business Man,-0.7096,0.8658,World cinema
1732,5490080,Starstruck,0.7579,0.9349,World cinema
1390,5696226,The Water Margin,-0.1027,0.128,World cinema
990,21592734,Jau Tithe Khau,0.3818,-0.6486,World cinema
2522,9075293,World on a Wire,-0.2023,-0.5994,World cinema
246,5887808,Johnny,-0.3182,-0.3182,World cinema
1645,11137167,Inkaar,0.3612,-0.0258,World cinema
2407,5637189,Jacob,-0.1779,-0.1027,World cinema
1025,4767396,Saranggola,0.0258,-0.5719,World cinema
837,17391299,Dombivli Fast,0.5106,-0.4588,World cinema
1575,11158178,Fly Me to the Moon,0.8074,-0.296,World cinema
2230,17786624,Deadline,-0.5994,0.5797,World cinema
2311,4259508,Devdas,-0.4138,-0.8689,World cinema
597,7612646,First Action Hero,0.0258,-0.8074,World cinema
960,5374593,Tumsa Nahim Dekha,0.34,0.8625,World cinema
1270,7468020,Anuranan,0.7003,-0.5859,World cinema
78,6504302,Brothers,0.34,-0.0516,World cinema
865,650219,Godzilla vs. Mechagodzilla II,0.5267,0.5267,World cinema
342,2895635,Mr. and Mrs. Iyer,-0.8481,0.1531,World cinema
1264,9437888,Don't Give Up on Us,0.6666,0.3818,World cinema
239,8446486,Fong Sai-Yuk,0.9042,0.4588,World cinema
1328,20358218,Beast Stalker,-0.4767,0.4588,World cinema
1483,8664385,The Uninvited,-0.1779,-0.6486,World cinema
982,24772329,Mirror Wars,-0.1531,-0.4588,World cinema
1224,4556411,Love on the Run,0.5106,0.8519,World cinema
2261,16417244,P,0.1779,-0.9022,World cinema
1001,9136345,Bodyguard Kiba,-0.5106,-0.4951,World cinema
1834,6631824,Aashiqui,-0.0258,-0.4215,World cinema
1241,4423122,Truth or Dare: 6th Floor Rear Flat,0.3182,0.25,World cinema
799,18586060,Ice People,0.2732,0.4767,World cinema
997,22475851,Ip Man 2,0.1779,0.4767,World cinema
1208,11891565,Black House,-0.6597,0.2732,World cinema
238,7319564,A Hope,-0.4767,0.34,World cinema
2444,1012582,Sacred Silence,-0.8402,-0.7269,World cinema
2313,5216578,Love in the Afternoon,0.8126,0.5454,World cinema
1710,5541106,Spider Forest,-0.25,0.6597,World cinema
2492,21138997,Ore wa matteru ze,-0.6705,0.6249,World cinema
1616,255898,Mad Max,-0.25,-0.25,World cinema
906,18775322,Queens of Langkasuka,-0.1531,-0.4939,World cinema
75,9463843,La Vallée,0.4215,0.6369,World cinema
484,5274269,Hulchul,0.3612,0.4019,World cinema
345,25232106,Jhootha Hi Sahi,0.4939,0.4767,World cinema
2270,5512647,Yakeen,-0.4767,-0.296,World cinema
916,22055246,Elevator,-0.6887,-0.5994,World cinema
