,movie_id,name,first_score,last_score
19378,18704092,The Black Six,-0.7906,-0.3818
19379,32252837,Keechaka Vadham,0.0,0.0
19380,31996794,O Maria,-0.25,0.5267
19381,23444690,Heart of Steel,0.0,-0.3182
19382,9779549,Escape from Hell,-0.34,-0.0258
19383,15912142,The Old Man and the Sea,0.4939,-0.1779
19384,10771128,Super Sweet 16: The Movie,0.8074,0.5574
19385,29852202,The Flying Doctor,-0.4404,0.1027
19386,20981095,The Late George Apley,0.8519,0.0
19387,3533153,Hail the Conquering Hero,-0.5994,0.8225
19388,18220708,Money Hai Toh Honey Hai,0.3612,0.0
19389,34252872,Brahma Puthrudu,-0.4939,0.0
19390,33483833,Champ,-0.4404,-0.4019
19391,5257371,Is Paris Burning?,-0.3071,0.0
19392,30934242,El Paseo,0.0,0.0
19393,8502322,The History of Mr. Polly,0.0,0.5423
19394,31068635,The Woods Are Full Of Cuckoos,0.0,0.4939
19395,5476946,The Incredible Hulk,0.7184,0.0
19396,9712166,Dead End Street,0.4215,-0.6486
19397,12343972,People Are Bunny,0.34,0.0
19398,16727358,Zigs,-0.4019,-0.6908
19399,5671905,When Stand Up Stood Out,0.6369,0.6238
19400,13938100,Windy Riley Goes Hollywood,-0.34,0.0
19401,246658,Bwana Devil,0.0,-0.5106
19402,22575525,Fist of the Warrior,-0.1779,-0.4215
19403,25697457,Klimt,0.1027,0.0
19404,667945,Persona,-0.6124,-0.25
19405,6673788,Muta Mesthri,-0.4019,0.0
19406,30171265,Life Begins at Eight-Thirty,0.5719,0.4404
19407,7839740,Pizza,0.5106,0.1027
19408,24759298,Nirmalayam,-0.5267,-0.7783
19409,9530831,The Minx,0.3612,0.2263
19410,11170805,"Congo River, Beyond Darkness",0.0,0.25
19411,11952284,The Devil's Child,-0.4404,-0.6597
19412,22984086,The Final Inch,-0.4019,-0.7351
19413,4037159,My Name is Bruce,0.6705,-0.4404
19414,21774959,Baaja,0.5859,0.8338
19415,15202473,Julia Misbehaves,0.4215,0.8225
19416,11258828,On the Edge of Innocence,-0.5523,0.0
19417,17511730,Conagher,0.0,0.25
19418,33275715,Josettante Hero,0.0,0.296
19419,35124025,Blue Money,0.4939,0.0
19420,725984,Dick Tracy,-0.6908,-0.4019
19421,14504334,Idle Roomers,0.4404,0.0
19422,31132380,The Journalist,0.0,0.6369
19423,26749011,Friesennot,-0.3612,-0.6908
19424,5501627,"What Did You Do in the War, Daddy?",-0.4588,0.743
19425,21194276,King of the Lost World,0.0,-0.4585
19426,9811711,Weird Woman,0.6369,0.1027
19427,1700874,Lotna,0.0,-0.8062
19428,25358590,Up From the Depths,-0.2263,-0.6908
19429,5204767,Mutiny On The Bunny,-0.4767,0.0
19430,28856450,Flight from Folly,-0.6124,0.8807
19431,1397377,"Planes, Trains and Automobiles",0.0,0.7269
19432,24963725,The Three Wishes of Billy Grier,-0.0258,0.0
19433,22882186,Death Song,0.0,-0.4939
19434,4556411,Love on the Run,0.5106,0.8519
19435,2557883,Secret Beyond the Door...,-0.2023,-0.6808
19436,2453601,Backwoods,-0.4588,0.6597
19437,4738587,Sailor Moon S the Movie,-0.1154,0.0
19438,31221006,The Scorpion King 3: Battle for Redemption,0.6808,0.1761
19439,29892611,Cousin Bette,0.6369,0.0
19440,21875985,Singapore,0.0,0.1695
19441,3382856,The American Astronaut,-0.7351,0.0
19442,31522184,Rank,0.0,-0.296
19443,1179229,Sudden Impact,-0.7506,-0.5719
19444,8753860,The Survivors,-0.5574,0.4767
19445,10705512,On the Beach,-0.5994,0.0
19446,13915114,Mahayanam,0.1779,0.6858
19447,10445508,Hold Anything,0.0,0.2023
19448,1167226,The Powerpuff Girls Movie,0.836,0.7003
19449,729979,Amores perros,-0.4767,-0.2263
19450,21429921,The Premiere,0.0,0.5106
19451,8039722,"Wake Up, Ron Burgundy: The Lost Movie",-0.34,-0.34
19452,2390396,Hell Ride,0.3182,-0.4767
19453,18432354,My Imprisoned Heart,-0.5106,0.6041
19454,4015886,The King and I,-0.4767,0.6597
19455,11553544,Natutulog Pa Ang Diyos,-0.2263,-0.4588
19456,5311630,Monsieur Klein,-0.5994,-0.5994
19457,29365217,What's Wrong With Virginia,-0.7003,0.0
19458,8291759,Lost,-0.3182,0.0
19459,31937140,Prototype X29A,0.5994,0.25
19460,28326154,For You Alone,0.0,0.0
19461,24064444,Sins of Silence,-0.6908,-0.5267
19462,21557919,"Right Here, Right Now",0.743,-0.1779
19463,17346283,S. Darko,0.8126,-0.4019
19464,80530,Hamlet,-0.7814,-0.6486
19465,22814902,Coco Chanel & Igor Stravinsky,-0.5267,0.4939
19466,2182247,Let Him Have It,-0.5255,0.6597
19467,29296410,The River Sorrow,-0.8442,-0.8402
19468,18785526,The Magnet,0.0,0.8658
19469,27646255,Secret Reunion,-0.5574,0.5859
19470,15057370,Miss Gold Digger,-0.5574,0.7964
19471,16830333,The Last Templar,-0.1027,0.0
19472,36116134,Heiter bis Wolkig,0.4939,-0.6059
19473,33872851,The Lone Wolf Meets a Lady,-0.0516,-0.0516
19474,29475100,Berlin Calling,0.0,0.0
19475,21321538,Marthanda Varma,0.5719,0.5719
19476,4896031,Shaggy & Scooby-Doo Get a Clue!,0.3597,0.5859
19477,5787510,Bub,-0.8176,0.0
19478,2511267,Candy,0.7351,0.7184
19479,15656621,Fast & Furious,-0.5719,-0.6705
19480,5484444,Sweet November,0.5859,0.4526
19481,27320682,Home,-0.4588,-0.34
19482,7986246,Dark Ride,0.0,0.0
19483,7277111,Curse of the Devil,-0.9442,-0.5719
19484,2559570,The World,0.34,0.0
19485,28368738,Moby Dick,0.0,0.1531
19486,26249449,Black Tight Killers,-0.5994,0.6705
19487,30366069,Los Beverly de Peralvillo,-0.2023,-0.3612
19488,33799140,Beautiful,0.81,0.4767
19489,1686679,Tony Takitani,-0.5994,0.0
19490,28687718,Yuvan Yuvathi,0.0,0.6901
19491,10387991,Bride for Sale,0.0,0.7251
19492,17241504,"Fengming, a Chinese Memoir",-0.4588,0.0
19493,2232503,Big Jake,0.0,0.3657
19494,3703077,The Baby of Mâcon,0.5106,0.0
19495,35630780,"Turn Me On, Goddammit",0.0,0.0
19496,3056404,Vampire in Brooklyn,-0.4588,0.6114
19497,10312250,Daydream,0.0,0.0
19498,4594202,Body Melt,0.5106,-0.8519
19499,958387,Final Justice,0.4939,0.0
19500,24776067,Slovenian girl,0.0,-0.8705
19501,5991667,The Last Wagon,-0.6908,-0.296
19502,34596327,The Beast to Die,-0.9022,-0.9022
19503,35749085,Cherry Chérie,0.0,0.6808
19504,21742840,Three Daring Daughters,-0.1531,0.0
19505,22985953,Beachhead,0.2732,0.8591
19506,18290610,Exorcismus,-0.7506,0.0
19507,14169361,Seven Days,-0.1027,0.0
19508,13107779,Dulhe Raja,-0.4767,0.5267
19509,3198839,French Rarebit,-0.5719,0.0
19510,19712210,Hollywood Hotel,-0.5106,-0.5994
19511,21883963,Love Trilogy,0.5267,0.6124
19512,26898572,City Limits,0.5106,0.0
19513,4180427,Secret Cutting,-0.25,0.5994
19514,29030072,Nightbreaker,-0.6597,-0.6597
19515,32441881,I Am a Camera,0.5574,0.0
19516,2031886,The Man Called Flintstone,0.0,0.936
19517,5402494,Toothless,-0.2023,0.3818
19518,3030953,Eklavya: The Royal Guard,0.0,-0.4767
19519,26073520,The Golden Pin,0.0,-0.6808
19520,4541049,The Dead Next Door,0.4215,-0.5719
19521,16430476,Mist: The Tale Of A Sheepdog Puppy,0.0,0.5574
19522,2641743,The Villain,0.8979,0.9169
19523,25825341,Velaikaari,-0.3818,-0.3612
19524,15318733,ChilePuede,0.0,0.0
19525,7379288,Tijuana Makes Me Happy,0.0,0.7269
19526,7154700,Retro Puppet Master,-0.3167,0.0
19527,30481661,The Chaperone,0.9306,-0.0516
19528,1167676,Seth et Holth,0.5994,-0.1531
19529,4773557,Slither,-0.7717,0.3919
19530,736222,Billy Madison,0.6249,0.6124
19531,7344453,Falafel,0.0,0.0
19532,9247802,Taarzan: The Wonder Car,0.0,0.8779
19533,2346853,Christmas Holiday,0.5994,0.0644
19534,1633705,Niagara,-0.2263,0.4215
19535,33435997,Aakhri Ghulam,0.5859,0.5859
19536,35569277,Puppet Master X: Axis Rising,0.7184,0.0
19537,29331558,Hellraiser: Revelations,0.8074,0.0516
19538,10988446,Treasure Hunters,-0.4939,0.4019
19539,1763713,Airplane II: The Sequel,0.3612,0.0
19540,10795516,Warrior,0.0,-0.6705
19541,31926031,6 Days on Earth,0.1027,0.5267
19542,11895194,Fourplay,0.4215,0.0
19543,924767,Sleeping with the Enemy,0.7717,-0.3818
19544,25419009,Supari,0.0,0.0
19545,2976581,Caddie,0.0,0.0
19546,3913231,The Missing Link,0.0,-0.296
19547,23176545,More Than a Secretary,0.5574,0.0
19548,22084176,Kandahar,0.0,0.5574
19549,2435668,Driven,0.5719,0.8689
19550,16733548,The Hurt Locker,-0.9565,0.0
19551,932864,Bande à part,0.0,0.7579
19552,9397166,Daffy's Inn Trouble,0.0,0.0
19553,11604278,No More Ladies,0.685,0.7506
19554,10798819,El Amante Bilingüe,-0.5267,0.0772
19555,37210334,August: Osage County,0.34,0.0
19556,22693523,Marine Boy,0.4019,-0.8807
19557,3724764,"Mexicanos, al grito de guerra",0.0,0.6908
19558,8280960,D-Day the Sixth of June,-0.5367,-0.6705
19559,23753991,Rivers Wash Over Me,0.1779,0.0
19560,35012868,Umurage,0.5859,-0.8658
19561,10821674,Terror in the Aisles,-0.5994,0.2732
19562,3653886,French Cancan,0.0,0.0
19563,22281602,The Slick Chick,0.0,-0.6588
19564,2731033,The People Against O'Hara,-0.8201,0.296
19565,7142686,Keep 'Em Flying,0.0,0.5574
19566,10980875,My Tutor Friend,0.0,0.0
19567,22773038,Next Door,-0.3612,-0.8748
19568,33183721,Big Miracle,-0.5267,-0.128
19569,29894989,NWF Kids Pro Wrestling: The Untold Story,0.0,0.5267
19570,18935792,Relentless,0.0,-0.6908
19571,12824672,Beast of the Yellow Night,-0.5994,-0.9325
19572,8691570,The Widow of Saint-Pierre,-0.8625,-0.4404
19573,21817575,A Very Short Life,0.7096,0.6808
19574,8696631,America Goes Over,-0.5994,-0.7717
19575,13899262,Chow Hound,-0.7717,-0.9081
19576,22649123,The Wind Journeys,-0.6486,0.4939
19577,25875124,It’s a Long Way to the Sea,0.0,0.0
19578,9773691,Ultraman Tiga & Ultraman Dyna & Ultraman Gaia: Battle in Hyperspace,0.4215,0.3612
19579,1843900,One Fine Spring Day,0.0,0.8957
19580,3154773,Copycat,-0.9403,-0.875
19581,35009001,Suyunchi,0.0,0.0
19582,1409665,Bowfinger,0.6361,-0.1027
19583,23711228,The Butterfly Tattoo,0.1531,0.0
19584,4095104,Catharisis,-0.6124,0.0
19585,5266283,Happy Accidents,-0.6597,-0.296
19586,648921,Face/Off,-0.743,0.7579
19587,28474360,Rain,0.0,-0.7506
19588,22419613,Diamonds of the Night,-0.296,0.0
19589,29759530,Tokyo Marble Chocolate,0.8126,0.0
19590,11124376,Method Man,-0.5423,-0.836
19591,24165971,KGB: The Secret War,-0.25,-0.3612
19592,3113630,"Silent Night, Deadly Night 3: Better Watch Out!",-0.802,0.9062
19593,9183822,The Black Balloon,0.0,0.0
19594,14988569,Daybreak,-0.836,0.7184
19595,29592452,Policewala Gunda,0.7845,-0.5267
19596,33022002,Confessions of a Porn Addict,0.8271,-0.6705
19597,7905624,23rd March 1931: Shaheed,0.8481,-0.8271
19598,10791921,Justice Gopinath,-0.34,0.25
19599,18416097,Hassan and Marcus,-0.3818,-0.5267
19600,2056353,The Word,0.0,0.0
19601,24523337,Wedding Daze,0.0,0.0
19602,6976221,I'll Be Seeing You,0.0,0.4939
19603,11521166,Amar Deep,0.3612,0.4404
19604,8414489,It Waits,-0.5423,-0.7494
19605,15766158,Santouri,0.0,0.0
19606,4195529,Roommates,0.1695,0.6486
19607,23286064,The Revenge of the Electric Car,-0.8316,-0.25
19608,21832989,Big Daddy,0.3612,-0.6124
19609,25329208,Paramedics,-0.7003,-0.7003
19610,26363103,I Love My Wife,0.4215,0.4404
19611,10860695,High Crime,0.0,-0.8481
19612,21381088,Looking for Eric,-0.6249,0.5423
19613,25729280,Between Two Women,0.7096,0.5719
19614,1955767,Hatari!,0.0,0.5859
19615,5602768,Challenger,0.0258,0.3612
19616,29550286,Sitara,0.8225,0.0
19617,3792817,Flying Leathernecks,0.0,0.1235
19618,18890732,Flame & Citron,-0.8716,0.5106
19619,21417215,What Price Porky,-0.4939,-0.34
19620,10933809,Warriors Two,0.0,0.2732
19621,29763325,Swantham Bharya Zindabad,0.25,0.0
19622,33108821,A Coo-ee from Home,0.4215,0.0
19623,2393755,Íslenski draumurinn,0.0,0.9186
19624,9324593,Final Score,0.4767,-0.0516
19625,31069386,Bon Appétit,0.6249,0.4391
19626,20719803,A Resentful Woman,0.1779,0.8481
19627,6015667,Sye,-0.4404,0.0
19628,10791940,Andhamaina Anubhavam,0.6369,-0.4588
19629,9604018,Plane Dead,-0.872,0.1531
19630,26050795,Oblique,0.0,0.4019
19631,7440211,Agaradhi,-0.0258,-0.0772
19632,22645209,De Stilte van het Naderen,-0.5719,0.3182
19633,33923927,Lucky,0.7906,0.0
19634,1828138,The People Under the Stairs,0.0,-0.0516
19635,27569703,Monkey on My Back,0.8834,-0.0516
19636,18010724,The Executioner's Song,0.0,-0.4939
19637,10377382,Home of the Brave,-0.8402,0.0
19638,9851612,His Mouse Friday,0.0,0.2263
19639,26845517,Watan Ke Rakhwale,0.4767,0.4767
19640,19148195,Import Export,0.0,0.0
19641,99454,Patton,0.5719,0.8591
19642,31514943,Africa,0.0,0.5859
19643,16159966,Ah Long Pte Ltd,-0.5106,0.0
19644,7622475,Springtime,0.0,0.0772
19645,6535669,The Shadow Strikes,0.0,0.0
19646,24803002,Extraordinary Women,0.0,-0.8316
19647,13830536,Samurai Banners,0.0,-0.8847
19648,30045070,Catch Me If You Can,-0.7351,-0.7351
19649,9766433,Sharpe's Sword,0.0,-0.8777
19650,5878886,Black Like Me,0.0,0.0
19651,23831370,Cheerleaders Beach Party,-0.3612,0.0
19652,11638265,Incognito,-0.3716,0.7783
19653,32777421,The Stowaway,-0.0772,0.0
19654,31317179,Shadows and Lies,0.0772,0.0772
19655,5615617,Shake Hands With the Devil: The Journey of Roméo Dallaire,-0.6705,0.0
19656,6143584,Riot in Cell Block 11,-0.9451,0.0
19657,33219990,Monsieur Lazhar,-0.5423,0.5423
19658,2118495,The Prizefighter and the Lady,0.4767,-0.25
19659,12349229,Texas Terror,0.4404,0.0
19660,36225633,The Ghost Valley's Treasure Mysteries,-0.4767,0.8979
19661,14592258,Lighthouse,-0.765,0.1476
19662,16054110,Mere Baap Pehle Aap,0.0,0.1531
19663,6152265,Thunderball,-0.3612,0.3182
19664,27960424,Wild Elephinks,-0.3818,-0.3818
19665,10483547,The Ramen Girl,0.0,0.6705
19666,17039851,Tonight or Never,0.0,0.5859
19667,970846,Grand Prix,0.5994,0.2732
19668,24461289,The Silent Accuser,-0.1531,-0.1531
19669,12595448,Ana y los lobos,-0.3182,-0.4939
19670,5127878,Popcorn,-0.0258,0.0258
19671,12688431,Bommalata,0.4019,0.8381
19672,35734063,Born to Love You,0.5574,0.0
19673,2682080,"So Long, Stooge",0.0,-0.4588
19674,61514,The Story of Louis Pasteur,-0.3353,0.765
19675,2678286,Rice Rhapsody,0.0,0.0
19676,5235481,The Phantom,-0.9062,0.0857
19677,35609537,Hirokin,-0.5859,-0.5859
19678,21356032,Charlie Strap and Froggy Ball Flying High,0.3612,0.8481
19679,35075250,Buck Rogers in the 25th Century,0.0,-0.7506
19680,34031098,Hawaiian Holiday,0.4767,0.0772
19681,3557879,Never Too Late,-0.296,-0.1027
19682,20903063,Trouble Makers,-0.6124,-0.6597
19683,10364456,The Office Wife,0.5719,0.5719
19684,16613205,The Tunnel,0.6908,0.0
19685,26526241,2000 Weeks,-0.6249,0.5719
19686,14785825,Made in China,0.6249,0.7269
19687,18664076,Kraken: Tentacles of the Deep,-0.128,0.0772
19688,1985720,Norwood,0.4215,0.5574
19689,2017208,Meet the Robinsons,-0.4404,0.0
19690,1913883,Project Viper,0.0,-0.5267
19691,1945359,Final Destination 3,0.9186,-0.5267
19692,17570003,What Doesn't Kill You,-0.4215,0.3612
19693,26738943,Thor: Tales of Asgard,0.0,0.8462
19694,15513119,Who Loves the Sun,0.8074,0.0
19695,4278437,Baby: Secret of the Lost Legend,0.0516,0.0516
19696,32198884,Shyloo,0.4201,0.296
19697,15810661,Saroja,0.4767,0.7096
19698,15672797,The Perils of Pauline,0.0,-0.9774
19699,414985,Bugs and Thugs,0.0258,-0.4939
19700,739786,Scandal,0.3818,-0.7184
19701,113460,Platoon,-0.34,-0.875
19702,14581235,Scanners II: The New Order,0.25,-0.2263
19703,15930358,Nunca pasa nada,0.0,0.3818
19704,6411396,Mack the Knife,-0.7469,-0.7469
19705,9835,Escape from New York,-0.128,-0.25
19706,25977327,Ee Sabdam Innathe Sabdam,-0.7351,-0.6486
19707,12675919,The Wild Bull,-0.5994,-0.8649
19708,123464,Fail-Safe,-0.5859,-0.5994
19709,26630988,Not for Publication,-0.4404,0.3182
19710,9092969,Night World,0.5719,0.5574
19711,20770694,Lady in the Dark,0.4588,0.836
19712,30440118,Love and Mary,-0.5927,0.6369
19713,14035596,Boogie Woogie,0.3612,0.5719
19714,11201793,Skal vi vædde en million?,0.7057,0.4019
19715,36295130,Cinema Company,0.6249,0.0
19716,24603977,Kandam Bacha Kotte,0.5267,0.0
19717,931228,Gorgeous,0.765,-0.09
19718,24624834,Saturday Morning,-0.8225,-0.8225
19719,14781555,Don't Go Near the Park,-0.4588,-0.7845
19720,5828557,Deepwater,0.25,-0.533
19721,16686643,One Small Step: The Story of the Space Chimps,0.6808,0.0
19722,2313660,Friday the 13th Part VI: Jason Lives,-0.8625,-0.3506
19723,30665531,The Rifleman of the Voroshilov Regiment,-0.5994,0.6639
19724,5922463,Hide and Creep,-0.4588,0.3612
19725,12523436,Jasper and the Haunted House,0.128,0.0
19726,31017755,Megamind: The Button of Doom,-0.8271,0.0
19727,5563647,Diary of a Lost Girl,-0.1027,0.4432
19728,4423122,Truth or Dare: 6th Floor Rear Flat,0.3182,0.25
19729,34980461,Ustad Hotel,0.0,0.8402
19730,18089898,Takva: A Man's Fear of God,0.0,0.6705
19731,453573,Soldier Blue,0.0,-0.4404
19732,4107909,Child of Glass,-0.4404,0.0
19733,6649969,What's Cookin' Doc?,0.4588,0.0
19734,26633434,Saat Bhai Champa,0.0,0.0
19735,28492687,See You,-0.5574,0.25
19736,10603354,Kid with the Golden Arm,0.0,-0.4588
19737,36018402,Simanaheen,0.8834,0.6369
19738,22881753,Our Twisted Hero,-0.3612,-0.4404
19739,5082874,Where the Money Is,-0.7906,0.691
19740,9022217,Ab Dilli Dur Nahin,0.5267,-0.296
19741,9093089,Tabarana Kathe,0.0,-0.4767
19742,20781972,If You Are the One,0.0,0.8074
19743,7105919,Salome,0.0,0.0
19744,31856896,The Teaser,0.0,0.765
19745,2000074,Glengarry Glen Ross,-0.5719,-0.4767
19746,26608606,Black Dogs Barking,0.0,0.0
19747,27802516,Sprinkle Me Pink,-0.4767,0.0
19748,10747141,When Women Had Tails,0.0,0.8655
19749,7576646,Aram,-0.8225,0.3182
19750,31234700,Bangkok Knockout,0.4678,-0.3818
19751,19522686,The Sleepy Time Gal,0.5106,0.0
19752,26799009,Como el gato y el ratón,-0.5363,0.0
19753,26363490,Les Godelureaux,-0.7096,-0.7096
19754,19978736,The Women,0.7096,0.802
19755,23325348,The Runaways,-0.3818,0.2023
19756,7660077,The Genesis Children,-0.3182,0.0
19757,1660517,Alfalfa's Aunt,0.0,0.6705
19758,10255944,Happy Birthday,0.5719,0.5719
19759,33052426,What Happened to Jean,0.0,0.0
19760,2488667,Dear Wendy,0.0,0.5994
19761,16167725,Diwan,0.0,0.0
19762,15843096,Pickled Pink,-0.3612,0.0
19763,5036880,Soccer Dog: European Cup,0.8402,0.8402
19764,1529272,Gamera vs. Guiron,0.0,0.2732
19765,22261980,Ah kai na 'moun antras,-0.6249,0.3612
19766,442568,After the Fox,0.0,-0.8885
19767,26881153,The Borrowers,0.0,-0.4588
19768,27002245,A Brand New Life,0.0,0.3818
19769,7445296,Her Night of Romance,-0.4019,0.5574
19770,27158203,Bulldog Sees It Through,-0.5423,0.7096
19771,24177916,Voyage,0.0,0.0
19772,25643143,Shark,0.0,0.0
19773,26039278,Troublesome Night 11,-0.6124,-0.4019
19774,28980301,Sound of Noise,0.0,-0.4404
19775,15416966,Khuddar,0.5106,0.0
19776,28975286,The Minority,0.8807,0.0
19777,11410391,Kala Bazaar,0.0,-0.0516
19778,35027740,Chinnamul,0.0,-0.5719
19779,12401107,Kinky Business,0.25,-0.0258
19780,24235407,Munchie Strikes Back,0.3182,0.4019
19781,27534646,To Trap a Spy,0.0,0.3182
19782,303933,Twister,0.0772,0.0
19783,35409414,Moscow Mission,0.0,0.3804
19784,31686358,My Mother's Curse,0.4404,0.4404
19785,31156880,Iruvattam Manavaatti,0.0,0.6369
19786,20837828,Panchamirtham,0.2732,0.0
19787,5824039,Taxi 4,-0.7717,0.0
19788,2011691,Cold Fever,0.836,0.0
19789,2667323,L.A. Law: The Movie,0.0,-0.7184
19790,35799385,Gud Boy,-0.7096,0.0
19791,24453695,Aenigma,-0.802,-0.4767
19792,27065133,Dhoop,-0.9186,0.0
19793,34196448,Due Marines e un Generale,-0.7644,-0.7644
19794,17003378,Snafuperman,0.0,-0.5719
19795,11992824,The White Buffalo,-0.1027,-0.7964
19796,28887914,Alibaba Aur 40 Chor,-0.5994,0.3818
19797,18531535,Buddy,0.4767,0.6361
19798,537200,Honey,0.0,0.743
19799,33420690,De Greep,-0.6858,0.4019
19800,12568502,The Emperor's Naked Army Marches On,-0.875,-0.7351
19801,706990,Saved!,0.0,0.936
19802,30299686,"OOO, Den-O, All Riders: Let's Go Kamen Riders",-0.4404,0.0
19803,1962520,Keeping the Faith,0.765,0.7717
19804,230839,Mickey's Christmas Carol,0.6369,0.636
19805,26172077,Uncle Bun,0.1027,0.1027
19806,8340202,Becoming dick,-0.4215,0.0
19807,3912186,Made in U.S.A.,0.5267,0.0
19808,20898995,Though None Go with Me,0.1779,0.4019
19809,32582773,And If We All Lived Together,0.7184,0.0
19810,2749550,Oasis,-0.5106,0.296
19811,7186157,The City of Violence,-0.34,0.4015
19812,8039739,It Ain't Hay,-0.7096,0.0
19813,17349517,The Dogway Melody,0.0,0.6705
19814,28030619,Slices of Life,-0.91,-0.5267
19815,13136145,Life Support,0.0,-0.4497
19816,6766096,Don't Give Up The Ship,-0.5994,0.2263
19817,28353690,Faces in the Dark,0.128,0.128
19818,26287838,Hating Kapatid,0.8022,0.6369
19819,18849375,Thaaikkuppin Thaaram,0.5267,0.7845
19820,13078877,Coming Down the Mountain,0.0,0.0
19821,22112266,Slaughterhouse Rock,-0.9382,-0.8834
19822,222500,Any Given Sunday,-0.6486,-0.4215
19823,31585384,The Nesting,-0.4767,-0.8519
19824,7269566,Pros & Cons,-0.25,0.0258
19825,5026667,Air Bud: Seventh Inning Fetch,0.0,0.0
19826,5332316,Feed,0.0,-0.4215
19827,31052739,Zoomates,-0.5423,-0.34
19828,4757039,The Man From London,0.0,0.0
19829,171000,Pelle the Conqueror,0.3182,0.7469
19830,2211274,At Close Range,-0.1027,-0.8338
19831,35885929,Jubilee Bunt-a-thon,0.5106,0.5106
19832,13130339,Sostiene Pereira,0.3818,0.3818
19833,33720852,Son of Ponni,0.5859,0.0
19834,1141361,Red-Headed Woman,0.4404,0.0
19835,12332258,Golmaal Returns,0.0,0.4215
19836,25915732,Hollywood,0.0,0.0
19837,2645046,The Thing About My Folks,0.0,0.875
19838,26724000,The Road to Hollywood,0.25,0.25
19839,24940480,End of the Line,-0.8316,-0.8047
19840,6795138,Kalloori Vaasal,0.8347,0.4215
19841,2709799,Moontrap,0.0,0.5106
19842,4549625,The Silence,0.0,0.0
19843,13040946,Shanghai Kiss,0.0,0.4215
19844,9573565,Reach the Rock,-0.4939,0.0
19845,16671438,The Insatiable,-0.7003,0.4933
19846,4768207,36 China Town,-0.1027,0.5423
19847,1328234,Cradle of Fear,0.0,-0.296
19848,19248715,Bachelor Flat,0.5859,0.0
19849,6304769,One Got Fat,0.4767,0.0
19850,29489803,Mickey's Tent Show,0.0,0.3818
19851,930143,The Good Girl,-0.6369,0.0
19852,543276,Beaches,0.7003,0.0
19853,26007256,Blood Dolls,0.3818,0.0
19854,3822677,City of Women,-0.5499,0.3612
19855,31996104,The Heat's On,-0.1027,-0.1027
19856,9956825,Pal Joey,0.8765,0.4215
19857,18459129,Pink is a Many Splintered Thing,-0.7506,-0.7506
19858,5700963,Lemming,0.3182,0.0
19859,19757771,Bubbling Troubles,-0.5719,0.1531
19860,7383485,Terror Among Us,-0.6124,-0.6124
19861,29644931,Under the Hawthorn Tree,0.9062,0.0
19862,26072991,Burke and Hare,0.0,0.0
19863,1637006,Caesar and Cleopatra,0.0516,0.4019
19864,11021372,Way Back Home,-0.4588,0.6597
19865,3650208,Greased Lightning,-0.8176,0.2732
19866,1923049,Epidemic,0.0,0.3612
19867,5430789,Code of Silence,0.0,0.5994
19868,1190017,Zaat,-0.6369,0.7082
19869,9398262,Dead Homiez,-0.8779,0.0
19870,934524,Taegukgi,-0.7579,0.5859
19871,8099378,Dil Jo Bhi Kahey...,0.0,0.0
19872,11896654,Little Soldiers,-0.7269,0.6659
19873,30852116,The Rain Children,0.4019,-0.8834
19874,797951,Le Mouton noir,0.0,-0.5423
19875,12510014,Just One Look,-0.7184,0.3182
19876,1107088,"The Karate Kid, Part II",-0.875,0.5574
19877,24336583,Mango Soufflé,0.7003,0.7003
19878,10640723,Raja Chinna Roja,0.0,0.4215
19879,1881853,No Regrets for Our Youth,0.0,0.659
19880,1182345,Undercover Brother,0.4767,0.7269
19881,1836502,Vidocq,-0.7906,0.0
19882,34430924,10 Promises to My Dog,-0.3818,0.0
19883,15465553,Aatish: Feel the Fire,0.0,-0.9001
19884,1580932,Staying Alive,0.0,-0.25
19885,11361026,Gunslinger,0.0,0.7906
19886,1767914,Puteri Gunung Ledang,-0.4767,0.0
19887,30607983,Boat,-0.4767,-0.6908
19888,21922672,Oscar and Lucinda,0.0,0.3182
19889,1744691,Intimate Relations,0.0,-0.93
19890,15864743,A Letter from Death Row,-0.8316,0.0
19891,1649249,Champagne,0.0,-0.3612
19892,2003410,Shenandoah,-0.4404,0.5994
19893,26375917,Bellamy,-0.5994,-0.5994
19894,29107563,Who Is the Man?,0.8442,-0.128
19895,9649864,Minsara Kanna,0.1102,0.6757
19896,1719500,Élisa,0.4767,0.8228
19897,26652470,The Blueberry Hunt,0.0,0.3612
19898,34155452,Aararo Aaariraro,0.7713,0.0
19899,3140828,The Air I Breathe,0.2023,0.0
19900,34222453,Petty Romance,0.0,0.0
19901,1767747,Dragon Ball Z: Bojack Unbound,-0.5574,0.1531
19902,2255810,The Racket,0.5719,-0.8765
19903,29373289,We Bought a Zoo,-0.8271,0.0
19904,14526035,Three Little Twirps,-0.5423,0.0
19905,23643641,Silent Cry,-0.9011,-0.6808
19906,6831954,The King and I,0.0,0.0
19907,25239808,"Like Father, Like Santa",0.0,0.0
19908,4345625,Pocahontas II: Journey to a New World,-0.9643,0.4215
19909,34354986,Outsider,-0.5267,-0.3612
19910,5647190,Love and a .45,0.8402,0.5267
19911,4340578,Ik Omhels Je Met 1000 Armen,0.34,0.0
19912,1129041,Thirteen Days,-0.4404,0.0
19913,2648352,Freddie as F.R.O.7,0.0,0.1779
19914,1312930,Wrong Is Right,-0.765,0.1531
19915,8375858,Dance With Me Henry,0.6908,0.3182
