,movie_id,name,first_score,last_score,genre
9071,21536300,The Silences of Palace,0.4939,-0.5859,Drama
9367,7388449,Goal 3,0.7177,0.25,Drama
9575,8477556,A Railway Station for Two,0.5106,0.5994,Drama
5927,16898172,Walking Tall: Final Chapter,-0.6705,-0.5574,Drama
4614,2511267,Candy,0.7351,0.7184,Drama
7550,2654186,Zodiac,0.0772,-0.6124,Drama
5792,26876859,Aayirathil Oruvan,-0.3612,-0.8176,Drama
6044,33962248,Life Express,0.7339,-0.0772,Drama
5931,214331,Morgan: A Suitable Case for Treatment,-0.7351,0.3612,Drama
862,18430452,Mithayi Mane,-0.4767,0.34,Drama
6683,176762,Whale Rider,0.2023,0.5719,Drama
9404,10486289,Summer Palace,0.2732,0.2732,Drama
8121,26359547,Het Gangstermeisje,0.4215,0.4767,Drama
2460,1562284,Forever Young,-0.4019,0.6249,Drama
3352,1468747,52 Pick-Up,0.5859,-0.7184,Drama
5720,2255336,The Unfaithful,-0.4404,-0.6908,Drama
9910,32035678,Enamorada,0.5574,0.8225,Drama
4749,10017751,The Mango Tree,-0.5859,-0.5859,Drama
7445,21650397,Doomsday Gun,0.8225,-0.8625,Drama
419,17437799,Iron Cross,0.296,0.8591,Drama
6947,31156887,Ponmudipuzhayorathu,-0.0258,-0.0258,Drama
2808,1367183,Blueprint,-0.7906,0.8957,Drama
9221,19379236,Wendy and Lucy,-0.1027,-0.2732,Drama
5352,13914278,Nirakkoottu,-0.802,-0.4215,Drama
8324,246963,Wild at Heart,-0.802,0.7717,Drama
9437,5625535,Shin Kamen Rider: a Prologue,-0.4767,-0.6705,Drama
1257,35825465,Caldera,0.5267,0.2263,Drama
4822,11122768,Qila,-0.9274,-0.6705,Drama
3219,1224344,Topper,0.1779,0.936,Drama
9428,28526527,Spellbound,-0.836,-0.4939,Drama
9498,24931095,Ezhai Padum Padu,-0.802,-0.2732,Drama
1789,1070097,The Princess and the Warrior,-0.3818,0.4588,Drama
633,29064689,Shukno Lanka,0.5859,0.9081,Drama
4842,3168490,Brubaker,-0.9501,-0.5106,Drama
7292,9271112,The Temptress,-0.4215,0.4588,Drama
7565,27363241,Akasa Kusum,0.5859,-0.1779,Drama
1030,7901159,Easy Money,0.4767,0.1531,Drama
6148,25062138,Hero,0.7003,0.6369,Drama
6379,24470766,12 Storeys,-0.4588,-0.7184,Drama
3749,15287430,M,0.128,0.6369,Drama
3388,2416538,The Perfect Husband: The Laci Peterson Story,0.8176,-0.4767,Drama
8293,23683008,Cage of Gold,-0.0258,-0.0258,Drama
3991,13977325,The Adventures of Greyfriars Bobby,-0.3612,0.5859,Drama
3356,3707927,Hey Babe!,-0.3818,0.7783,Drama
9010,28408035,Half-Cocked,0.3182,-0.4767,Drama
8438,35908365,Flesh and Fury,0.765,0.3818,Drama
5137,36476665,Every 9 Seconds,-0.9432,-0.8625,Drama
4865,350847,Reality Bites,0.4767,-0.2023,Drama
9044,16731651,Promise at Dawn,0.1779,-0.802,Drama
9202,5851777,That Summer Day,0.5719,0.3612,Drama
8619,2728423,Waterloo Bridge,-0.5994,0.6369,Drama
3673,13269065,All About Love,0.7351,0.4215,Drama
8708,4103051,Saravana,0.4588,0.3182,Drama
2664,7460258,Edith et Marcel,0.4215,-0.0258,Drama
3728,32219412,Teri Meri Kahaani,0.6369,0.6369,Drama
4144,32955671,My Friend Pinto,0.8481,-0.5118,Drama
4842,3168490,Brubaker,-0.9501,-0.5106,Drama
2328,33269907,Kon Khon,-0.3506,-0.3506,Drama
6102,10855054,Miss Evers' Boys,-0.4767,0.6187,Drama
4728,3461760,A Midnight Clear,-0.7783,-0.936,Drama
7486,30470501,Into The White Night,-0.9598,0.0772,Drama
3780,30786936,Aces 'n Eights,0.4939,0.3716,Drama
7979,8066937,Breath,-0.4118,0.7906,Drama
3174,30027417,Vater Morgana,0.3291,-0.5106,Drama
5905,701775,Fluke,0.4019,0.2732,Drama
797,24799628,'R Xmas,0.5106,0.5106,Drama
8941,11088642,The Treasure of the Sierra Madre,0.296,0.4767,Drama
7924,6609513,World and Time Enough,0.4939,0.296,Drama
4371,12219523,Aamne Samne,0.705,-0.7783,Drama
796,5122432,El Pez que Fuma,0.7269,-0.6326,Drama
5250,22146195,"For a Moment, Freedom",0.8074,0.7096,Drama
5745,4567908,Phool Aur Patthar,-0.5267,-0.743,Drama
4718,34354986,Outsider,-0.5267,-0.3612,Drama
7382,24778429,From a Whisper,-0.7269,-0.0571,Drama
8599,5959715,Girl with a Pearl Earring,-0.25,0.4404,Drama
3931,25397721,5150 Elm's Way,0.3182,-0.6808,Drama
3421,3041635,Faust: Love of the Damned,-0.5994,-0.7783,Drama
7635,32589867,Breathing,-0.9246,-0.25,Drama
7141,19080681,Jigsaw,-0.836,-0.836,Drama
274,18884961,The Long Arm,-0.34,-0.4767,Drama
2506,7670195,Khushi,0.3818,0.872,Drama
7346,12218502,The Assassination of the Duke of Guise,-0.765,0.765,Drama
6958,10053468,La Anam,0.25,-0.6124,Drama
5497,499147,Blackboard Jungle,0.34,-0.7615,Drama
9236,14029190,Viyyalavari Kayyalu,0.7964,0.8479,Drama
1558,1197558,"Murder, My Sweet",-0.6808,-0.2023,Drama
4569,32864632,The Front Line,-0.7579,-0.3612,Drama
3287,19097311,Awaaz,-0.8885,-0.296,Drama
8639,1051400,Better Luck Tomorrow,0.6369,-0.5267,Drama
855,57820,Donnie Darko,-0.4588,-0.3506,Drama
538,1353671,Chalte Chalte,0.4767,0.0258,Drama
1477,31044553,Hyménée,0.8442,0.3291,Drama
4906,13132619,The Bill Collector,0.0772,0.6808,Drama
6548,6334811,When Lincoln Paid,-0.802,-0.802,Drama
3904,5721950,3 Deewarein,-0.5994,-0.4588,Drama
689,13314552,Love at First Sight,0.872,-0.2732,Drama
9546,26362281,Park Row,-0.7269,-0.6597,Drama
9932,6475757,Karz,-0.4019,0.5423,Drama
3529,16928777,Agnes of God,-0.6486,-0.6486,Drama
2756,27583067,The Little Moscow,-0.5994,0.3818,Drama
9727,7115730,"Go, See, and Become",-0.5574,0.1779,Drama
3196,9019882,Casino Royale,0.1779,-0.1531,Drama
136,25754553,Crazy Fruit,0.7579,0.7227,Drama
6108,839547,Young Mr. Lincoln,0.34,-0.6908,Drama
4646,5602768,Challenger,0.0258,0.3612,Drama
7650,1919203,The Lady from Shanghai,0.5994,-0.4019,Drama
8732,30689516,How to Die in Oregon,-0.7003,-0.6705,Drama
5846,81100,Rio Bravo,-0.4939,0.8176,Drama
5092,11562799,Like Grains of Sand,0.7783,-0.4263,Drama
4656,36225633,The Ghost Valley's Treasure Mysteries,-0.4767,0.8979,Drama
7203,33326747,Chargesheet,-0.9042,-0.9042,Drama
6515,28632301,Little Alien,-0.8173,0.8613,Drama
6061,105434,Trainspotting,0.34,0.4019,Drama
1909,3326435,The Hours,-0.6705,0.7964,Drama
5527,14344031,1971,-0.3612,0.3818,Drama
2197,13378321,Reform School Girls,-0.5106,0.6115,Drama
4970,1937840,Thérèse,0.5994,0.5859,Drama
9146,24251542,Blood and Bone,-0.5719,-0.5859,Drama
7404,1412856,Lamerica,0.2263,0.4215,Drama
7087,12562361,Daman: A Victim of Marital Violence,-0.6249,-0.9161,Drama
1,20663735,Narasimham,-0.8271,0.6705,Drama
6225,24165842,Waterfront Lady,-0.5574,-0.5574,Drama
5925,8432968,"Why Me, Sweetie?!",0.1779,0.6369,Drama
3989,649716,Carmen: A Hip Hopera,-0.5994,0.25,Drama
9374,29542980,Vachanam,-0.5106,0.1531,Drama
7655,9955403,Jigri Dost,0.7964,-0.2263,Drama
1814,18640429,Never Back Down,0.4019,0.7783,Drama
3232,7513491,Aaram Thamburan,-0.3818,0.6808,Drama
9809,42106,Crossfire,-0.9451,-0.9325,Drama
6398,4030302,Butterfly: A Grimm Love Story,-0.34,-0.5423,Drama
7541,32760587,Flight Angels,-0.6705,0.3182,Drama
3259,1933551,Gettin' Square,-0.6249,-0.2732,Drama
9541,16714097,The Tell-Tale Heart,-0.8519,-0.6705,Drama
380,12594210,The Assassination of Trotsky,-0.4939,-0.6486,Drama
1371,1512830,Blue Chips,-0.296,-0.7096,Drama
577,14414565,Confession,-0.34,-0.128,Drama
7513,11294399,Szamanka,-0.0258,-0.7256,Drama
3594,10217126,Gaman,0.7269,0.4019,Drama
2364,11272068,Tokyo Friends: The Movie,0.743,0.2023,Drama
5129,13672363,See No Evil,-0.4767,0.4767,Drama
4545,13058842,"Love, Pain & Vice Versa",0.8074,0.5499,Drama
1968,2701261,Marie Antoinette,0.8271,-0.4939,Drama
5622,24739881,Ruckus,-0.5994,0.2732,Drama
3501,692682,A Walk on the Moon,-0.296,0.4588,Drama
5140,34044006,Excision,0.128,-0.7096,Drama
7929,31336743,The Music Never Stopped,-0.6597,-0.4019,Drama
4630,10798819,El Amante Bilingüe,-0.5267,0.0772,Drama
4447,11586224,Path of Hope,0.3612,-0.3182,Drama
2650,15290864,Good,0.7351,-0.0516,Drama
3666,24663528,Hate Crime,0.4939,-0.5267,Drama
5425,3751746,The Wings of the Dove,0.836,-0.25,Drama
7358,5916161,Amrutham,0.7184,0.3612,Drama
4338,33382526,Kony,-0.3818,-0.5106,Drama
361,1374349,To Live,0.3182,0.7096,Drama
4064,24190384,The Crime Patrol,-0.6369,0.1779,Drama
8936,35774631,Patient 17,0.1027,-0.3919,Drama
4317,4681364,Street Smart,-0.5267,-0.3818,Drama
9859,5260320,A Kid for Two Farthings,0.4019,-0.5106,Drama
6712,4883476,Is There Life Out There,0.8555,0.8779,Drama
6148,25062138,Hero,0.7003,0.6369,Drama
1212,9483457,Three Girls Lost,0.1779,0.1779,Drama
9255,31693036,Orkut Oru Ormakoot,0.4404,0.4767,Drama
3936,1591945,The Roman Spring of Mrs. Stone,0.4019,-0.128,Drama
4835,24467898,An Unfinished Letter,-0.6705,-0.296,Drama
6234,1665752,White Men Can't Jump,-0.431,0.4767,Drama
6133,9760696,"El Mismo Amor, la Misma Lluvia",0.3612,0.8555,Drama
9736,1267713,The Others,-0.2732,0.4215,Drama
5825,1389387,Inside Moves,-0.8957,0.296,Drama
7147,33415486,Bees Saal Baad,-0.0772,-0.0772,Drama
6184,22275512,The Last Gangster,-0.6369,-0.7845,Drama
6617,3585135,Undercurrent,-0.4767,0.1419,Drama
842,19247706,Warm Spring,-0.3182,0.4588,Drama
4079,26562385,How Are You?,-0.5267,-0.5106,Drama
2270,9881864,All the Young Men,-0.6369,-0.4939,Drama
14,5414895,Red Cliff,0.4767,0.6249,Drama
9052,5551144,Gridiron Gang,-0.3612,-0.7845,Drama
263,15899017,Dealers,0.34,0.34,Drama
7376,13402244,Yeh Lamhe Judaai Ke,0.4767,-0.872,Drama
7172,28581444,Because of the Cats,0.3182,0.3182,Drama
8419,30345613,Osey Ramulamma,-0.6808,-0.3818,Drama
57,29049575,Ghetto Stories: The Movie,-0.7003,-0.34,Drama
4046,28214407,Daddy,0.8173,-0.4404,Drama
2767,22324733,The Last Days of Pompeii,0.5994,0.4215,Drama
5794,33952827,The Piano in a Factory,-0.1027,0.6705,Drama
7329,15132280,After Shave,-0.7351,0.4588,Drama
9159,1059728,Deathtrap,-0.6124,0.836,Drama
4547,11673194,Love Is a Ball,0.5574,-0.1779,Drama
7219,31719642,Stanley's Tiffin Box,0.7346,0.4215,Drama
5432,21761019,Clay,-0.6808,-0.8885,Drama
3817,1511826,Blind Shaft,-0.7269,0.1027,Drama
6698,20475363,The Tempest,-0.5994,-0.34,Drama
8507,22372060,Popi,0.3612,0.8481,Drama
7338,11915869,The Hours and Times,0.5267,0.0516,Drama
9145,5367617,They Died with Their Boots On,-0.3818,0.3182,Drama
3559,26705991,Bumm Bumm Bole,0.5106,-0.3612,Drama
6853,17344938,120,0.0258,0.4215,Drama
8370,4471177,Deaf Sam-Ryong,0.6369,0.25,Drama
5149,27687546,Lakshadhikari,0.4939,-0.2732,Drama
3577,1001896,The First of the Few,-0.4404,0.25,Drama
1377,2372920,Riding in Cars with Boys,0.4404,-0.1313,Drama
7460,10667973,Christiane F. - Wir Kinder vom Bahnhof Zoo,-0.4019,-0.7096,Drama
4322,3729054,Time to Leave,-0.4215,-0.4019,Drama
6437,181329,Mr. Skeffington,0.5859,0.3182,Drama
7864,10701274,Prancer,-0.1027,0.8689,Drama
8893,1647860,Mississippi Mermaid,0.3612,0.4588,Drama
8074,28138971,Back to God's Country,-0.9136,-0.8271,Drama
569,22997248,Paarai,-0.128,-0.3818,Drama
9598,3244410,The Crooked Way,-0.743,-0.8979,Drama
8889,26297740,Heart Beat,0.6369,0.3182,Drama
8997,6010264,The Magical Legend of the Leprechauns,0.6124,-0.34,Drama
2667,27214582,Chakram,-0.0516,-0.765,Drama
5122,2531044,Ode to Billy Joe,0.0516,0.5719,Drama
8342,33487771,The Naxalites,-0.3182,0.34,Drama
1986,6893550,Cadavre Exquis première édition,-0.3182,-0.7814,Drama
9401,7325969,At Night,-0.6597,0.743,Drama
562,9467628,The Silent Fall,-0.8689,0.8519,Drama
9457,1755675,Old Yeller,-0.5994,0.5994,Drama
107,30627321,Gor,-0.7184,-0.1708,Drama
5656,3432108,Eye of the Tiger,-0.5106,-0.0516,Drama
9445,6214495,Aap Ki Khatir,-0.4767,0.802,Drama
2542,8294092,Eternal Summer,0.8225,-0.2658,Drama
1480,27396469,Race for the Yankee Zephyr,-0.7783,-0.5267,Drama
2940,10420250,Klepto,-0.3612,0.5994,Drama
2429,6019915,Dad's Dead,0.25,0.0772,Drama
2727,3646864,The 14 Amazons,0.4767,0.5719,Drama
3720,19859274,Gooli,-0.0516,-0.8683,Drama
8000,7140979,The Bumblebee Flies Anyway,-0.296,0.1531,Drama
9544,29661508,Seenu,-0.6705,0.7351,Drama
8066,32899092,The Policewoman,-0.2263,-0.2263,Drama
3613,14938510,Class Trip,-0.5267,0.4404,Drama
1766,23758209,Ever in My Heart,-0.7469,-0.7469,Drama
3240,20395814,Land Down Under,0.6808,0.2263,Drama
821,3872275,Marking Time,0.1779,0.4939,Drama
2474,10140471,The Big Blockade,0.743,0.743,Drama
1422,27604230,Sironia,0.7579,0.7783,Drama
2544,23843742,Eddelu Manjunatha,0.0258,-0.5927,Drama
8030,13048086,2 Days in Paris,-0.34,0.34,Drama
9303,19919895,Cold Prey 2,0.3612,-0.8455,Drama
4065,10652372,The Bells of St. Mary's,0.1531,0.1531,Drama
2221,12696872,Surrender,-0.25,0.7506,Drama
6567,3763760,Cashback,-0.4404,0.3182,Drama
8446,16125220,Flash of Genius,-0.1317,0.8074,Drama
7795,28470255,The Wind of Change,-0.6124,-0.0516,Drama
936,34415528,Café de flore,-0.296,-0.8225,Drama
9719,12639467,The Boost,0.4767,0.3612,Drama
9860,18530582,H G Wells: War with the World,0.3612,0.7184,Drama
561,25500563,The Beast,-0.4215,0.4215,Drama
4055,3667704,The Force,-0.9442,-0.6486,Drama
4008,4469806,Solid Geometry,-0.2144,-0.25,Drama
8657,18969327,Morning Departure,-0.8316,0.4939,Drama
8353,1610563,Fresh,0.3182,0.743,Drama
2475,18139812,Mehbooba,0.5574,0.1406,Drama
5346,8807172,Poi,0.743,0.5423,Drama
5546,13767027,¿Dónde estás amor de mi vida que no te puedo encontrar?,0.7579,0.8689,Drama
6103,3266309,Flight of the Phoenix,-0.128,-0.128,Drama
8362,1164497,Dreaming of Julia,-0.1531,-0.1531,Drama
8960,2353166,What Price Hollywood?,0.4215,0.7003,Drama
1502,261236,A Woman in Flames,-0.765,0.4588,Drama
2054,146908,Scarlet Street,-0.1027,0.7964,Drama
2915,1150634,Diner,0.4767,0.3612,Drama
7200,2259669,Prom Queen: The Marc Hall Story,0.4215,-0.5267,Drama
1007,6855079,Sherman's way,0.2716,-0.0516,Drama
2063,1797028,La Reine Margot,-0.5994,0.128,Drama
4080,26350895,Boston Kickout,-0.8625,-0.8625,Drama
2823,8454726,Savage Nights,0.3612,0.5423,Drama
8391,25111821,Balayogini,-0.4767,-0.4019,Drama
1823,16130074,Ang Lihim ni Antonio,0.3182,-0.5423,Drama
7440,2380059,The Mary Kay Letourneau Story: All-American Girl,0.6369,-0.6486,Drama
9411,10997890,The Butterfly,0.5267,0.4588,Drama
7648,20991625,In My Sleep,-0.296,-0.1027,Drama
4600,4556411,Love on the Run,0.5106,0.8519,Drama
2671,7874801,Rogue Trader,0.765,-0.0572,Drama
4297,2256097,The Girl Hunters,0.7579,-0.34,Drama
8704,1373475,The Cheetah Girls,0.765,0.8481,Drama
8271,1312231,Batoru rowaiaru II: Chinkonka,-0.4939,0.0772,Drama
2083,29760380,Woman in the Dark,-0.6486,-0.6705,Drama
592,19259663,The Way We Live Now,-0.8441,-0.3612,Drama
7556,9252228,Aag,0.802,0.7579,Drama
9419,2071706,Robin and Marian,0.1531,-0.4215,Drama
5564,5137665,Five Finger Exercise,-0.5994,0.2263,Drama
3440,3700806,Darkness Falls,-0.5859,-0.5859,Drama
8936,35774631,Patient 17,0.1027,-0.3919,Drama
7775,28327626,Assault,-0.6808,-0.6124,Drama
7995,4131838,The Left Hand of God,-0.5994,0.7906,Drama
8829,4803382,The Anarchist Cookbook,0.2732,0.7906,Drama
8461,1635059,The Purple Rose of Cairo,-0.5106,-0.7828,Drama
5393,27284278,Secret of the Blue Room,-0.5719,-0.8074,Drama
1586,11943972,Allonsanfàn,0.0772,-0.7845,Drama
5083,188902,Gangs of New York,-0.2263,-0.296,Drama
6478,30519609,Living Together,0.4019,-0.4357,Drama
6121,20036993,Gasoline,-0.4215,0.2263,Drama
4521,2045991,Now and Then,0.5574,0.6124,Drama
4963,25971258,Rio das Mortes,-0.3182,-0.6908,Drama
3335,23655532,The Story of Two Women,-0.7506,-0.7506,Drama
2120,18580314,The Grand Maneuver,-0.0258,0.6486,Drama
2998,13627397,The Learning Curve,-0.7506,0.3612,Drama
7471,33774989,Cold Heaven,-0.8519,0.3612,Drama
7032,8279668,"Federal Agents vs. Underworld, Inc",-0.296,0.296,Drama
3782,12836960,A Love Story,0.4019,0.8519,Drama
6281,15758048,Swagatam,0.5574,-0.1779,Drama
5172,34943571,C'est dimanche!,-0.7003,-0.7003,Drama
6217,163478,The Man in the Glass Booth,-0.34,-0.34,Drama
2786,8887331,Plae Chow,0.3182,0.6249,Drama
4131,33633066,The Presence,-0.2263,-0.5574,Drama
6068,31087453,The Greatest Gift,-0.7003,-0.7003,Drama
3218,3073220,Accattone,-0.5719,-0.9432,Drama
143,13951439,MP3 - Mera Pehla Pehla Pyaar,0.3612,0.6249,Drama
5432,21761019,Clay,-0.6808,-0.8885,Drama
7073,3137571,Harakiri,0.296,-0.0258,Drama
1022,17933239,Bigger Than Life,-0.8402,0.0772,Drama
3976,25405543,What If...,0.8658,0.6597,Drama
8595,2661958,A Lad from Old Ireland,-0.5994,0.7269,Drama
7631,20699252,Newcastle,0.1531,0.2263,Drama
6336,3557065,Seraphim Falls,-0.34,-0.7579,Drama
9680,35813673,Satellite in the Sky,0.2263,0.2263,Drama
2301,6461734,Equus,-0.2023,0.3182,Drama
7477,655335,My Name is Ivan,-0.7506,-0.6486,Drama
4652,30045070,Catch Me If You Can,-0.7351,-0.7351,Drama
3788,1317241,American Girl,-0.8176,-0.3818,Drama
5703,15092167,Charlie Chan at the Opera,-0.5994,0.1901,Drama
1181,7031132,Perfume: The Story of a Murderer,-0.8442,-0.4404,Drama
4162,21212206,Charlie & Me,0.8126,-0.7506,Drama
3010,18932671,The Other Side of Midnight,0.4939,-0.6908,Drama
5569,23438376,Paper Man,0.5574,0.5719,Drama
8364,2451503,Number One,0.5994,-0.2263,Drama
2467,1205027,A Very Long Engagement,-0.4939,-0.3818,Drama
3041,468311,In America,0.4215,0.5719,Drama
41,18133264,The Crusader,-0.3182,0.4588,Drama
7865,5018435,The Godless Girl,0.5574,0.4215,Drama
8539,12619795,Alice and Martin,0.5859,0.5574,Drama
3150,1348418,Joan of Arc,0.7269,0.8689,Drama
4730,27364959,The Case Against Brooklyn,0.4767,0.4767,Drama
5941,11525423,Red Line 7000,-0.872,0.34,Drama
3219,1224344,Topper,0.1779,0.936,Drama
8143,9125100,The Accidental Tourist,-0.1027,0.6808,Drama
3201,1545870,She's Gotta Have It,0.7717,0.9524,Drama
7705,19571697,Pehchaan,-0.296,-0.4111,Drama
1487,9446637,Cass Timberlane,0.7906,0.9022,Drama
1336,11286804,Razia Sultan,0.6369,0.6369,Drama
5913,993024,The Return,0.296,-0.886,Drama
2848,1793072,From the Heart,-0.4588,0.7906,Drama
1267,21475534,Mustard Bath,-0.5994,-0.3167,Drama
6747,35634057,Shaitaan,0.8074,-0.9719,Drama
4441,13832907,Bondage,-0.6808,-0.6808,Drama
4369,690918,The Entity,-0.8555,-0.2382,Drama
3559,26705991,Bumm Bumm Bole,0.5106,-0.3612,Drama
7354,4584210,Main Aisa Hi Hoon,-0.1027,-0.0516,Drama
69,4268056,I Am David,-0.5267,0.7184,Drama
1023,2210682,Blast From the Past,-0.0258,0.8519,Drama
6794,9779574,The Scarlet Pimpernel,-0.875,0.3182,Drama
2416,19979352,Mann Vasanai,0.5719,0.1877,Drama
9032,22120174,Best Friends,0.0772,0.8625,Drama
6474,15132754,Aag Se Khelenge,-0.9062,-0.9595,Drama
8363,33845451,The Sensual Man,0.0258,0.2263,Drama
4442,5673191,The Garden of Earthly Delights,-0.6597,0.6369,Drama
8192,25496280,Manchupallaki,0.4767,0.5267,Drama
28,24589422,Maria’s Lovers,-0.802,0.6908,Drama
7223,16158652,La hora de los valientes,-0.5994,-0.34,Drama
3389,11623872,One Way Passage,-0.6908,-0.4404,Drama
8214,13652133,Coup de tête,0.7717,-0.4588,Drama
6381,34193772,"Yesterday, Today, Tomorrow",-0.5267,0.5859,Drama
1297,5375236,Checkered Flag,0.8074,0.6222,Drama
4611,27646255,Secret Reunion,-0.5574,0.5859,Drama
6296,31094885,Final Verdict,0.6808,0.7783,Drama
6998,24389074,The Beloved,0.2846,-0.8591,Drama
8720,5664888,The Trigger Effect,-0.6369,0.4019,Drama
6489,20794866,Manathil Uruthi Vendum,0.7506,0.7845,Drama
4768,12105437,Flying Boys,-0.4215,0.2732,Drama
3089,11076438,Surrender Dorothy,0.128,0.5719,Drama
8527,33508772,Inquilaab,-0.4767,0.0258,Drama
5561,17326580,Recount,0.4215,0.9705,Drama
9797,32368036,Shotru,0.91,-0.0516,Drama
3641,11864625,Avunu Valliddaru Ista Paddaru,0.1406,0.6705,Drama
1081,6877206,Seventeen Again,0.7504,-0.128,Drama
3090,1424739,Pierrot le fou,-0.7579,-0.25,Drama
1863,15488775,Jannat,-0.4019,0.5267,Drama
891,7696753,Lord of the Flies,-0.5994,-0.4404,Drama
6877,31189608,The Only Way,-0.886,-0.765,Drama
2516,346569,The Discreet Charm of the Bourgeoisie,0.7003,-0.3182,Drama
1699,1389099,Under the Tuscan Sun,0.0258,0.6908,Drama
8167,2968058,Sunday Too Far Away,-0.34,-0.128,Drama
6881,7081414,Starting Out in the Evening,0.128,0.3612,Drama
9468,30560837,03:34: Earthquake in Chile,-0.6908,0.8555,Drama
8149,5756611,The Fighting Prince of Donegal,-0.34,0.3182,Drama
2472,6544856,Signs & Wonders,0.5423,-0.7783,Drama
9546,26362281,Park Row,-0.7269,-0.6597,Drama
6674,24110107,Partir,0.2732,0.4588,Drama
3048,16857426,Life Mein Kabhie Kabhiee,0.7096,0.5859,Drama
3966,5565401,Hobson's Choice,-0.5499,0.1027,Drama
1983,265975,Sid and Nancy,-0.7506,-0.8519,Drama
4072,2378208,Narc,0.0772,0.3818,Drama
6530,8056688,The Prize,0.8399,-0.5267,Drama
2575,3654399,Le notti bianche,-0.6124,0.7501,Drama
7664,6258260,Diep,0.7845,0.493,Drama
5697,33799734,Kath Putli,-0.0516,0.5106,Drama
2995,6014184,Do Chor,0.3612,0.6249,Drama
176,11190234,Mumbai Meri Jaan,-0.1531,-0.743,Drama
3749,15287430,M,0.128,0.6369,Drama
3853,17050837,Suez,0.9118,0.5859,Drama
5175,32832210,Get the Gringo,-0.8885,-0.0258,Drama
131,11076103,Love and Suicide,-0.7506,-0.0772,Drama
5431,3463730,Jack the Bear,-0.5994,0.2023,Drama
7412,36088550,Lore,-0.7906,-0.7906,Drama
224,31496522,Chalo Dilli,0.4404,-0.8225,Drama
1765,26304500,Trouble Makers,-0.4019,-0.802,Drama
1019,21863848,Green Street 2: Stand Your Ground,-0.8591,0.6908,Drama
6326,5712265,Humraaz,0.6369,-0.7096,Drama
5968,32817844,Two Minutes Silence,-0.5994,-0.8555,Drama
2088,6004372,Grace of My Heart,0.4215,0.8402,Drama
9618,19689367,Third Time Lucky,0.802,-0.34,Drama
6808,12200509,Abouna,-0.4588,0.4767,Drama
3267,28682931,Loanshark,-0.802,-0.4767,Drama
1694,15798260,Danger Signal,-0.9451,-0.6124,Drama
9902,4441267,.45,-0.34,0.3612,Drama
4347,12442942,The Last Man,-0.5413,-0.4404,Drama
3580,4836948,Mrs. Miniver,0.5106,-0.5267,Drama
4105,16437578,Broken,0.1027,0.4404,Drama
1084,1380618,Permanent Midnight,0.4404,0.4588,Drama
7070,22094548,The Castle,-0.0772,-0.1531,Drama
5840,3394318,Death Before Dishonor,0.6369,-0.9287,Drama
9005,560431,Stranger on the Third Floor,-0.6908,-0.3182,Drama
8586,3644661,The Scarlet Empress,0.4767,0.5994,Drama
6010,1837593,The Blue Gardenia,-0.128,0.5423,Drama
9713,4724358,Gangster Wars,-0.4215,-0.4215,Drama
1603,15084442,After Thomas,-0.4404,-0.6486,Drama
4532,5843155,The Birds and the Bees,0.8424,0.8411,Drama
5622,24739881,Ruckus,-0.5994,0.2732,Drama
6635,17062684,Sweet Nothing in My Ear,-0.4497,0.4854,Drama
5292,3235051,Tristan & Isolde,0.6249,0.4939,Drama
6380,17064258,Illusion,0.0258,0.6249,Drama
2952,12593100,The Garden of Delights,-0.7906,0.5994,Drama
3614,9536996,Young Soul Rebels,-0.6908,0.8555,Drama
1381,14863130,The White Sister,0.7175,0.6124,Drama
3273,5515388,The Killer,-0.7096,-0.8519,Drama
914,15296215,Meu Nome Não É Johnny,0.4215,0.4019,Drama
7492,3814210,Duet for One,-0.6908,-0.4215,Drama
3188,16490670,Seval,0.6599,-0.128,Drama
2348,14647199,The Prisoner of Shark Island,-0.7906,0.3182,Drama
9302,8772252,Tridev,0.0772,0.8591,Drama
5479,2172156,Kireedam,0.872,-0.4404,Drama
3701,348737,Mrs. Doubtfire,0.872,0.4767,Drama
9120,13330521,This Sweet Sickness,-0.2732,0.1486,Drama
3104,20556628,Sabar Uparey,-0.8658,0.8316,Drama
5896,9113966,Buscando a Mónica,-0.4767,0.7469,Drama
9200,7092652,True Confessions,0.4767,0.5789,Drama
550,17922555,Tri Sestry,0.9382,-0.3832,Drama
7510,1228937,Lemony Snicket's A Series of Unfortunate Events,0.5574,-0.296,Drama
2767,22324733,The Last Days of Pompeii,0.5994,0.4215,Drama
5903,18724476,The Reading Room,0.0516,-0.7721,Drama
6135,9268438,Hobbi al-Wahid,0.7506,0.5859,Drama
5559,1308304,Sidekicks,-0.4767,0.8095,Drama
5256,14415759,Raffles,-0.5574,0.128,Drama
2695,15143185,Unnatural & Accidental,-0.3612,-0.8176,Drama
9536,5831493,Ebenezer,0.079,0.9694,Drama
152,9652303,Home Town Story,-0.2732,0.8568,Drama
6335,3105139,The Mirror Has Two Faces,-0.3818,0.802,Drama
685,12030606,El Dorado,0.1779,-0.4404,Drama
1376,21328419,Back in the Day,-0.7269,-0.6124,Drama
6379,24470766,12 Storeys,-0.4588,-0.7184,Drama
2907,29052883,Merry-Go-Round,-0.4588,0.4215,Drama
2484,8343583,Son of Flubber,0.5267,-0.25,Drama
6313,5787130,Magic in the Water,-0.5106,0.6369,Drama
240,6527956,The Cool Mikado,0.1531,-0.5267,Drama
